country,track.id,track name,popularity,danceability,energy,acousticness,liveness,tempo
Italy,3yjVLPigd6HDjBpJMYEUih,"Il Doc 3 (feat. Tony Effe, Slings & MamboLosco)",59.0,0.888,0.606,0.302,0.142,96.982
Italy,2a3mQSOYa91goACTglQ6Rz,Due Vite,57.0,0.635,0.541,0.4,0.0879,116.938
Italy,1Zr8LezOCv9IKPm9cwN27F,Due,53.0,0.705,0.752,0.131,0.0422,90.995
Italy,7zbLHH0prN66iIognD95F6,Cause Perse,50.0,0.593,0.833,0.0474,0.214,170.918
Italy,4JMUDnSDAeMQ2a3BwbxsxC,Polvere,48.0,0.586,0.788,0.114,0.112,147.903
Italy,2Iu0yOaTZngkVbWGz65TeK,MOSTRO,47.0,0.718,0.581,0.194,0.114,114.896
Italy,13dP6ARCbC6jB8y6eCCCSD,Stupido,42.0,0.749,0.688,0.536,0.113,135.971
Italy,1ljUmvbhAkmbonOIw2ycqM,Lettera 22,41.0,0.584,0.585,0.0118,0.0799,105.011
Italy,3U8TFdchz8dK1nYYgZgd9f,ABISSALE,33.0,0.338,0.55,0.166,0.0579,146.137
Japan,3IelG5zYpWWCZIH4cqWlPV,SHOOTING STAR,78.0,0.625,0.712,0.0229,0.252,163.015
Japan,7v8wKvNQQIxkugCFFjrkaO,残響散歌,72.0,0.367,0.896,0.000627,0.207,170.863
Japan,3lUOzabhWYyRImRszpJGOU,CHAINSAW BLOOD,71.0,0.528,0.855,7.38e-05,0.281,146.987
Japan,4kPlQKwtPrnqLgrmmKFSlA,ドライフラワー,67.0,0.463,0.603,0.495,0.167,148.089
Japan,0L1E2JmrZk6QU9261PtJWQ,アルジャーノン,61.0,0.656,0.424,0.793,0.0831,143.975
Latvia,02MWAaffLxlfxAUY7c5dvx,Heat Waves,82.0,0.761,0.525,0.44,0.0921,80.87
Latvia,5mHdCZtVyb4DcJw8799hZp,Escapism.,73.0,0.538,0.742,0.138,0.0934,96.107
Latvia,0FA4wrjDJvJTTU8AepZTup,Watch This - ARIZONATEARS Pluggnb Remix,72.0,0.686,0.897,0.0103,0.153,129.975
Latvia,2XhLiOVoMTWR0LNkvVEYA5,Aijā,43.0,0.556,0.548,0.0523,0.0781,160.071
Latvia,4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,8.0,0.697,0.802,0.0988,0.0614,139.951
Lithuania,2ksyzVfU0WJoBpu8otr4pz,METAMORPHOSIS,85.0,0.593,0.641,0.426,0.122,175.014
Lithuania,5mHdCZtVyb4DcJw8799hZp,Escapism.,73.0,0.538,0.742,0.138,0.0934,96.107
Lithuania,0FA4wrjDJvJTTU8AepZTup,Watch This - ARIZONATEARS Pluggnb Remix,72.0,0.686,0.897,0.0103,0.153,129.975
Lithuania,1wTopxO5eQBpxrBXPSbsUn,A&W,71.0,0.416,0.248,0.647,0.113,161.667
Lithuania,1RVJAcgtIaXuUzAqCXwsh0,širdies,35.0,0.353,0.366,0.587,0.346,147.848
Lithuania,4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,8.0,0.697,0.802,0.0988,0.0614,139.951
Luxembourg,6UN73IYd0hZxLi8wFPMQij,Players,86.0,0.954,0.516,0.03,0.0504,105.001
Luxembourg,26b3oVLrRUaaybJulow9kz,People,85.0,0.573,0.422,0.551,0.102,124.357
Luxembourg,3i0FkJYlU4MFfYkjFHXXAM,I'm Not Here To Make Friends,83.0,0.698,0.895,0.172,0.409,114.914
Luxembourg,373gDROnujxNTFa1FojYIl,Lost,80.0,0.596,0.798,0.00412,0.338,105.01
Luxembourg,6JIC3hbC28JZKZ8AlAqX8h,Cold Heart - PNAU Remix,78.0,0.795,0.8,0.0354,0.0915,116.032
Luxembourg,5mHdCZtVyb4DcJw8799hZp,Escapism.,73.0,0.538,0.742,0.138,0.0934,96.107
Luxembourg,4ADpAtaW3KB2cRtkVPlLgv,Carry Me,50.0,0.513,0.489,0.279,0.0871,96.8
Luxembourg,6zJejIfVYLgjud3lTk4DLB,SNAP,28.0,0.565,0.636,0.107,0.447,170.01
Luxembourg,4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,8.0,0.697,0.802,0.0988,0.0614,139.951
Malaysia,1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,92.0,0.644,0.735,0.0521,0.161,88.98
Malaysia,5mHdCZtVyb4DcJw8799hZp,Escapism.,73.0,0.538,0.742,0.138,0.0934,96.107
Malaysia,6Iq3sgLVrqqZfRitLaeHkn,Sisa Rasa,66.0,0.488,0.405,0.503,0.108,122.049
Malaysia,2CJvBRL5ZevYir3mbFdcm6,Langit Yang Sama,50.0,0.626,0.394,0.807,0.149,131.914
Malaysia,4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,8.0,0.697,0.802,0.0988,0.0614,139.951
Mexico,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,89.0,0.911,0.712,0.0901,0.0933,92.005
Mexico,1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,88.0,0.65,0.715,0.0993,0.126,106.672
Mexico,3XfUFGzbr0LmwFVoLXd9cO,Billete Grande (En Vivo),82.0,0.751,0.601,0.533,0.377,100.994
Mexico,4ilZV1WNjL7IxwE81OnaRY,Gatita,81.0,0.895,0.847,0.16,0.338,101.006
Mexico,40vzZFWG1h60TdZPuxuX3Y,Por el Resto de Tu Vida,78.0,0.781,0.662,0.355,0.161,91.999
Mexico,1aUq8rjW1EwkAkMri4VfJy,LOKERA,73.0,0.836,0.826,0.213,0.0814,102.025
Mexico,0kzN7YAMSbmlHOvxlbQW9y,Di Que Si,72.0,0.57,0.589,0.0753,0.0582,182.318
Mexico,1haJsMtoBhHfvuM7XWuT3W,El Azul,70.0,0.558,0.648,0.226,0.0986,143.876
Morocco,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,87.0,0.696,0.809,0.252,0.248,132.962
Morocco,26b3oVLrRUaaybJulow9kz,People,85.0,0.573,0.422,0.551,0.102,124.357
Morocco,3ejjmzEsUfObGdmmQRVmM2,Qui sait ? (feat. ElGrandeToto),61.0,0.534,0.624,0.712,0.112,87.786
Morocco,2L1MgWewnKsCx9MKykjZJw,M3a L3echrane,53.0,0.756,0.399,0.354,0.0996,164.948
Morocco,357H2ZL3Ml7OH0MCrp4mwi,Sucré Salé,50.0,0.651,0.46,0.104,0.0927,162.301
Morocco,3vPyLWIJxW8v5hBO8tP9RZ,Kobe,40.0,0.731,0.488,0.0527,0.143,124.964
Morocco,3nMLSphMk9zGtpJCB1zm8K,DIFFERENT V2,39.0,0.761,0.748,0.55,0.153,117.12
Morocco,5I0qsItjiP7hBdl8tTxPxR,كازا ستريت,37.0,0.681,0.471,0.469,0.0793,143.862
Morocco,2l3KXLfOMI2yzuTlMXt8WF,DDAR,34.0,0.567,0.722,0.636,0.099,183.98
Netherlands,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,87.0,0.696,0.809,0.252,0.248,132.962
Netherlands,4o943cZWj08kb6qSc4UpCt,ZIDANE,60.0,0.542,0.778,0.522,0.0532,141.94
Netherlands,4VIehrP2qQjaH2vDyp4G0v,New Balance,57.0,0.769,0.648,0.0297,0.114,146.013
Netherlands,4TT0EXjO9vF3rsYY9fcrV8,Ride Or Die 2,56.0,0.596,0.493,0.476,0.368,87.291
Netherlands,443rDqZIaqvZzJ1DgdJNgr,Der Af (Oya Lélé),55.0,0.774,0.579,0.0406,0.101,134.979
New Zealand,59uQI0PADDKeE6UZDTJEe8,Last Night,84.0,0.517,0.675,0.459,0.151,203.853
New Zealand,5mHdCZtVyb4DcJw8799hZp,Escapism.,73.0,0.538,0.742,0.138,0.0934,96.107
New Zealand,7oLKoGzQVwjZ91AzCn560T,PAINTING PICTURES,62.0,0.956,0.515,0.305,0.156,119.937
New Zealand,1zv3WFUbZ5vPxFq9I2jAU1,We Found Love,57.0,0.734,0.766,0.025,0.108,127.986
New Zealand,4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,8.0,0.697,0.802,0.0988,0.0614,139.951
Nicaragua,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,89.0,0.911,0.712,0.0901,0.0933,92.005
Nicaragua,2beS6dD5rovBxSA1zYoSHR,No Me Conoce - Remix,78.0,0.804,0.787,0.14,0.0927,91.974
Nicaragua,1aUq8rjW1EwkAkMri4VfJy,LOKERA,73.0,0.836,0.826,0.213,0.0814,102.025
Norway,6UN73IYd0hZxLi8wFPMQij,Players,86.0,0.954,0.516,0.03,0.0504,105.001
Norway,6maTPqynTmrkWIralgGaoP,If We Ever Broke Up,73.0,0.898,0.732,0.621,0.0908,115.955
Norway,7GZ0lQasbKSKie0I1Bv7Vd,Alt du vil ha,66.0,0.523,0.391,0.67,0.0937,135.027
Norway,2coLAzVouJE4BC8lrKbDLk,PAF.no,58.0,0.827,0.421,0.824,0.164,98.041
Norway,3VjEyvyWkd09eE6h1weCfn,Show Me,56.0,0.511,0.389,0.327,0.117,119.944
Norway,1q5bvHyIeQDzbPTHzmw0ix,Hallo,49.0,0.646,0.813,0.205,0.089,177.996
Panama,0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),91.0,0.801,0.806,0.382,0.114,106.999
Panama,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,89.0,0.911,0.712,0.0901,0.0933,92.005
Panama,1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,88.0,0.65,0.715,0.0993,0.126,106.672
Panama,1aUq8rjW1EwkAkMri4VfJy,LOKERA,73.0,0.836,0.826,0.213,0.0814,102.025
Panama,1zv3WFUbZ5vPxFq9I2jAU1,We Found Love,57.0,0.734,0.766,0.025,0.108,127.986
Panama,4iRHjxLojZsyclcODm5NOv,Casaya,50.0,0.751,0.617,0.402,0.0973,99.896
Panama,7gRj1N54rKun6RDMBT6ksI,TOP MODEL,39.0,0.826,0.673,0.298,0.204,92.025
Peru,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,89.0,0.911,0.712,0.0901,0.0933,92.005
Peru,1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,88.0,0.65,0.715,0.0993,0.126,106.672
Peru,6odrHMSLjP3aOXC4ipKUC6,La Bebe,78.0,0.775,0.465,0.609,0.114,169.781
Peru,1aUq8rjW1EwkAkMri4VfJy,LOKERA,73.0,0.836,0.826,0.213,0.0814,102.025
Philippines,6UN73IYd0hZxLi8wFPMQij,Players,86.0,0.954,0.516,0.03,0.0504,105.001
Philippines,0a4MMyCrzT0En247IhqZbD,Hype Boy,85.0,0.593,0.935,0.268,0.286,99.976
Portugal,4qDT0BeJ7BjatrN9k8AvB4,Flow Espacial,78.0,0.712,0.685,0.0186,0.0911,162.032
Portugal,5WGTBzRLbjj0Sm3Br8X1rI,Bandido Não Dança,76.0,0.585,0.465,0.326,0.0714,85.672
Portugal,5mHdCZtVyb4DcJw8799hZp,Escapism.,73.0,0.538,0.742,0.138,0.0934,96.107
Portugal,22sAwsBH0NoNJXnrBenQuO,Sem Aliança no Dedo,70.0,0.532,0.355,0.732,0.105,82.713
Portugal,3hUk7wHp5Ruas0FLLVW69c,CASA,58.0,0.459,0.463,0.698,0.649,148.284
Portugal,56hVdyqQWCMYfKopnVRCwQ,DIAS,55.0,0.48,0.545,0.339,0.0958,175.586
Portugal,0bBwi6ddYeTv5fXgHAdfiH,Evoque Prata,9.0,0.872,0.519,0.306,0.276,86.768
Portugal,4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,8.0,0.697,0.802,0.0988,0.0614,139.951
Romania,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,87.0,0.696,0.809,0.252,0.248,132.962
Romania,5mHdCZtVyb4DcJw8799hZp,Escapism.,73.0,0.538,0.742,0.138,0.0934,96.107
Romania,1wTopxO5eQBpxrBXPSbsUn,A&W,71.0,0.416,0.248,0.647,0.113,161.667
Romania,2vwiRfvvt5a8PFt2poaI8l,O femeie,42.0,0.767,0.597,0.614,0.21,98.018
Romania,6JQt3qfbwSFlDantKaCkix,PDH,41.0,0.548,0.815,0.343,0.343,93.103
Romania,1KDSdCDKLSVJNREpp7OICq,Alo baza baza,25.0,0.861,0.669,0.0789,0.078,74.99
Saudi Arabia,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,87.0,0.696,0.809,0.252,0.248,132.962
Saudi Arabia,3azJifCSqg9fRij2yKIbWz,The Color Violet,85.0,0.645,0.534,0.157,0.0863,105.02
Saudi Arabia,5mHdCZtVyb4DcJw8799hZp,Escapism.,73.0,0.538,0.742,0.138,0.0934,96.107
Saudi Arabia,0FA4wrjDJvJTTU8AepZTup,Watch This - ARIZONATEARS Pluggnb Remix,72.0,0.686,0.897,0.0103,0.153,129.975
Saudi Arabia,1wTopxO5eQBpxrBXPSbsUn,A&W,71.0,0.416,0.248,0.647,0.113,161.667
Saudi Arabia,4U0DuUjKUOnRLrY7iBQ3kU,وفر الأعذار,42.0,0.677,0.682,0.595,0.0586,87.016
Saudi Arabia,7Fy8pZGUY5T070navcXFmX,ياوطن طاهر ترابك,38.0,0.446,0.753,0.422,0.378,105.992
Singapore,6UN73IYd0hZxLi8wFPMQij,Players,86.0,0.954,0.516,0.03,0.0504,105.001
Singapore,0rhI6gvOeCKA502RdJAbfs,Sugar Rush Ride,82.0,0.712,0.893,0.00788,0.169,125.022
Singapore,3IelG5zYpWWCZIH4cqWlPV,SHOOTING STAR,78.0,0.625,0.712,0.0229,0.252,163.015
Singapore,7eBpUuPnDTfbeP1P4P93CS,Fighting (Feat. Lee Young Ji),73.0,0.707,0.86,0.103,0.0989,152.026
Singapore,3iBgrkexCzVuPy4O9vx7Mf,Glue Song,71.0,0.62,0.409,0.77,0.105,113.946
Singapore,38DlSDrx9tgc5Gfq6y3aBa,MOONLIGHT SUNRISE,69.0,0.747,0.782,0.384,0.0862,125.062
Singapore,4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,8.0,0.697,0.802,0.0988,0.0614,139.951
Slovakia,1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,92.0,0.644,0.735,0.0521,0.161,88.98
Slovakia,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,87.0,0.696,0.809,0.252,0.248,132.962
Slovakia,373gDROnujxNTFa1FojYIl,Lost,80.0,0.596,0.798,0.00412,0.338,105.01
Slovakia,5mHdCZtVyb4DcJw8799hZp,Escapism.,73.0,0.538,0.742,0.138,0.0934,96.107
Slovakia,1tpWtFdAuY9chjl5YhzsTP,Safír,66.0,0.711,0.578,0.0737,0.112,146.097
Slovakia,1I03N1q3L9npQHuDzXklaF,Upgrade,56.0,0.821,0.458,0.721,0.0972,108.953
Slovakia,0fP30PpvCS3AB4hBN91GPY,Inverzia,47.0,0.865,0.546,0.131,0.107,115.041
Slovakia,3PUpYDPhHjb5rG4b8t6RfT,Crush Talk Freestyle,46.0,0.439,0.481,0.7,0.394,178.195
Slovakia,2fsN1mjdT4QCfRZhPQRkck,Community service,45.0,0.706,0.637,0.00205,0.0502,163.132
Slovakia,1ke6pjpooJymwb1AXoPwhG,"S láskou, Lukáš",44.0,0.633,0.451,0.383,0.105,82.932
Slovakia,2gabYQpZMiMuujoHreQw2o,Classy,43.0,0.725,0.631,0.253,0.103,128.038
Slovakia,7rVRO72e2V9R38yYD1dxPh,Inverzia - Bonus,42.0,0.821,0.585,0.148,0.123,115.036
Slovakia,3BcxlM8GmeD0XWd22M0sJL,Predmet záujmu,41.0,0.436,0.187,0.723,0.232,99.744
Slovakia,7y0HA8Gm7EaLtz4gI4fl0j,Lóve znamenajú,35.0,0.79,0.756,0.732,0.0907,130.202
Slovakia,4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,8.0,0.697,0.802,0.0988,0.0614,139.951
South Africa,0JXXNGljqupsJaZsgSbMZV,Sure Thing,90.0,0.684,0.607,0.0267,0.191,81.001
South Africa,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,87.0,0.696,0.809,0.252,0.248,132.962
South Africa,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),82.0,0.712,0.463,0.011,0.301,131.199
South Africa,3urA5lEgMH3LjMp6L9recf,Yah Yah Yah,50.0,0.908,0.511,0.0146,0.0507,111.994
South Africa,2DQ8VLRmHPn3QOx2xjlAQw,Prada,49.0,0.611,0.588,0.00601,0.114,104.845
South Africa,6MQxRvB9paEB9iBAPhnshO,Don't Forget To Pray,44.0,0.786,0.723,0.191,0.0804,143.919
South Africa,2QrlkQMvreMboLQNGG2uMH,Energy (feat. Gemini Major),42.0,0.87,0.55,0.0955,0.138,115.015
South Africa,1rLGgiEroCYgOdLZgYM91z,The World Is Yours,41.0,0.735,0.797,0.00896,0.148,92.924
South Africa,4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,8.0,0.697,0.802,0.0988,0.0614,139.951
South Korea,0rhI6gvOeCKA502RdJAbfs,Sugar Rush Ride,82.0,0.712,0.893,0.00788,0.169,125.022
South Korea,61AZsmFB3VoJdmraMk5ZSn,VIBE (feat. Jimin of BTS),81.0,0.78,0.683,0.0801,0.22,100.049
South Korea,10SRMwb9EuVS1K9rYsBfHQ,Yet To Come,78.0,0.559,0.885,0.0432,0.333,172.029
South Korea,04TshWXkhV1qkqHzf31Hn6,Lemon,67.0,0.525,0.646,0.304,0.297,86.957
South Korea,0N8Xztr4pBHJ7V0moJWhbO,愛を伝えたいだとか,60.0,0.673,0.85,0.0345,0.0943,100.008
South Korea,4kSDi21MeOoSvpZs6MveI9,Teddy Bear,56.0,0.757,0.91,0.105,0.387,119.04
South Korea,4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,8.0,0.697,0.802,0.0988,0.0614,139.951
Spain,0otoSS2m3QjbDLzsHMobgK,Whiskey y Coco,77.0,0.755,0.768,0.112,0.203,176.006
Spain,0O0kmHHBUG4YCqrKvMnmQy,yo pr1mero,73.0,0.935,0.532,0.403,0.089,110.013
Spain,6yNIT5iO7lUGOFDLG5CPJC,CORAZÓN DESPEINADO,67.0,0.636,0.874,0.179,0.661,169.986
Spain,4uVEdikP5eLUy8Dq6gjiPV,PANTIES Y BRASIERES,66.0,0.758,0.888,0.34,0.144,107.039
Spain,31jtlGwefCdtqNOSpLq82U,Polaris,65.0,0.54,0.541,0.487,0.0969,84.332
Spain,7hlPoVZ1uz7FiQagPTVbQG,Te Miro A La Cara,64.0,0.575,0.782,0.216,0.272,85.126
Spain,3xfWkp003WhKYWAk6vO0wv,Sikora,61.0,0.808,0.816,0.0402,0.0551,122.084
Suriname,1bDbXMyjaUIooNwFE9wn0N,Rich Flex,89.0,0.561,0.52,0.0503,0.355,153.15
Suriname,1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,88.0,0.65,0.715,0.0993,0.126,106.672
Suriname,26b3oVLrRUaaybJulow9kz,People,85.0,0.573,0.422,0.551,0.102,124.357
Suriname,0u2A4QNAMUyfQbgfVR3HvK,Cough (Odo),70.0,0.891,0.692,0.173,0.0939,109.944
Suriname,1bg9gGJbrPxpaftqNgWpOz,Only You,55.0,0.679,0.729,0.0265,0.091,102.022
Suriname,6RbOyNeajWax51NtpO6WT8,Soweto,49.0,0.749,0.663,0.0379,0.103,104.967
Suriname,0FM0qvglFhdSHjzjTRC00F,Pay,13.0,0.778,0.694,0.0941,0.0512,113.013
Sweden,26b3oVLrRUaaybJulow9kz,People,85.0,0.573,0.422,0.551,0.102,124.357
Sweden,5mHdCZtVyb4DcJw8799hZp,Escapism.,73.0,0.538,0.742,0.138,0.0934,96.107
Sweden,4S4nhjCMlx3d4LkMGqiCpm,Ghetto Psykos (GS),55.0,0.629,0.519,0.0655,0.12,87.833
Sweden,5BunxZhNY1xaN9CsXvbBxx,Mer av dig,54.0,0.649,0.81,0.185,0.116,120.128
Sweden,7vVLexVH1BvkF0xoXveBFt,Sticky Situation,53.0,0.798,0.572,0.165,0.0839,138.024
Sweden,05e7SNuOTnMpY6D39ZbNI6,I Care,51.0,0.672,0.403,0.405,0.107,84.692
Sweden,6KOzO2mUwSwe8a9GiJAn7X,Kan Inte Gå,40.0,0.721,0.414,0.219,0.164,144.758
Sweden,0MNNXGTgc5wL5MPOGkEZNE,BRAZIL,37.0,0.73,0.663,0.0681,0.371,130.098
Switzerland,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,87.0,0.696,0.809,0.252,0.248,132.962
Switzerland,6UN73IYd0hZxLi8wFPMQij,Players,86.0,0.954,0.516,0.03,0.0504,105.001
Switzerland,3i5mGA6jZN6Mk8bmcE7Jbz,NUR SIE DARF,61.0,0.646,0.558,0.313,0.14,177.927
Switzerland,2a3mQSOYa91goACTglQ6Rz,Due Vite,57.0,0.635,0.541,0.4,0.0879,116.938
Switzerland,7BGdH2eCcjrjMmHFKRTofp,Joti,50.0,0.696,0.517,0.569,0.0963,93.905
Switzerland,6zJejIfVYLgjud3lTk4DLB,SNAP,28.0,0.565,0.636,0.107,0.447,170.01
Switzerland,4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,8.0,0.697,0.802,0.0988,0.0614,139.951
Taiwan,567e29TDzLwZwfDuEpGTwo,STAY (with Justin Bieber),80.0,0.591,0.764,0.0383,0.103,169.928
Taiwan,7eBpUuPnDTfbeP1P4P93CS,Fighting (Feat. Lee Young Ji),73.0,0.707,0.86,0.103,0.0989,152.026
Taiwan,6gOZzuHIApHtAPTelkOMUc,Somebody Else,54.0,0.779,0.503,0.32,0.0942,114.044
Taiwan,2TYYKysNZDTFzrm7Mr443o,又到天黑,37.0,0.506,0.455,0.124,0.126,159.911
Thailand,4Z64nGulQN49i9D03NcF8a,คนไม่คุย (Silent Mode),63.0,0.783,0.642,0.391,0.115,100.022
Thailand,592XwpszQAW8olTXXIesls,ลังเล,45.0,0.718,0.535,0.657,0.113,91.976
Thailand,6ck9dK5Wh0lZvvBsX49HZD,รู้กันแค่นี้ - mint,44.0,0.586,0.527,0.609,0.153,175.878
Turkey,7fff6o1t622eIKOAOcQA8T,Garezi Var,65.0,0.655,0.455,0.811,0.0754,119.971
Turkey,2ddm1l43JvlkXoFGkUKBF7,O Yeterdi Aslında,64.0,0.63,0.734,0.327,0.206,107.928
Turkey,4syfTeyd4GqV2l8qAz7sEa,Yanlış,61.0,0.619,0.537,0.191,0.105,75.994
Turkey,01KdkKsCC3BkA4nsQQLwOm,TALIBANA,31.0,0.867,0.681,0.0552,0.109,123.013
UAE,65FftemJ1DbbZ45DUfHJXE,OMG,90.0,0.804,0.771,0.357,0.108,126.956
UAE,02MWAaffLxlfxAUY7c5dvx,Heat Waves,82.0,0.761,0.525,0.44,0.0921,80.87
UAE,567e29TDzLwZwfDuEpGTwo,STAY (with Justin Bieber),80.0,0.591,0.764,0.0383,0.103,169.928
UAE,4VsP4Dm8gsibRxB5I2hEkw,Kahani Suno 2.0,79.0,0.577,0.379,0.909,0.0986,139.585
UAE,0FA4wrjDJvJTTU8AepZTup,Watch This - ARIZONATEARS Pluggnb Remix,72.0,0.686,0.897,0.0103,0.153,129.975
UAE,3iBgrkexCzVuPy4O9vx7Mf,Glue Song,71.0,0.62,0.409,0.77,0.105,113.946
UAE,4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,8.0,0.697,0.802,0.0988,0.0614,139.951
USA,1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,88.0,0.65,0.715,0.0993,0.126,106.672
USA,59uQI0PADDKeE6UZDTJEe8,Last Night,84.0,0.517,0.675,0.459,0.151,203.853
USA,2L9N0zZnd37dwF0clgxMGI,ceilings,80.0,0.516,0.322,0.473,0.215,148.005
USA,3cJjqvXbFwiWgnuWgoyhPM,Dark Red,78.0,0.603,0.784,0.446,0.119,172.041
USA,0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,76.0,0.781,0.728,0.0509,0.257,102.99
USA,3qXsX3mYSsD1DmAvc3PE3N,Love You Anyway,75.0,0.532,0.489,0.149,0.237,139.807
USA,5mHdCZtVyb4DcJw8799hZp,Escapism.,73.0,0.538,0.742,0.138,0.0934,96.107
USA,1z9kQ14XBSN0r2v6fx4IdG,Diamonds,72.0,0.564,0.71,0.00125,0.109,91.972
USA,1wTopxO5eQBpxrBXPSbsUn,A&W,71.0,0.416,0.248,0.647,0.113,161.667
USA,1zv3WFUbZ5vPxFq9I2jAU1,We Found Love,57.0,0.734,0.766,0.025,0.108,127.986
USA,4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,8.0,0.697,0.802,0.0988,0.0614,139.951
Ukraine,1wTopxO5eQBpxrBXPSbsUn,A&W,71.0,0.416,0.248,0.647,0.113,161.667
Ukraine,3XOcTnIA8aGpil8h76eH7N,mana break,59.0,0.463,0.919,4.73e-05,0.421,125.209
United Kingdom,0JXXNGljqupsJaZsgSbMZV,Sure Thing,90.0,0.684,0.607,0.0267,0.191,81.001
United Kingdom,26b3oVLrRUaaybJulow9kz,People,85.0,0.573,0.422,0.551,0.102,124.357
United Kingdom,4k6Uh1HXdhtusDW5y8Gbvy,Bad Habit,82.0,0.686,0.494,0.613,0.402,168.946
United Kingdom,3iBgrkexCzVuPy4O9vx7Mf,Glue Song,71.0,0.62,0.409,0.77,0.105,113.946
United Kingdom,4TaS4giQQK01vKzBB40AEY,Us Against the World,69.0,0.762,0.647,0.0602,0.145,91.006
United Kingdom,4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,8.0,0.697,0.802,0.0988,0.0614,139.951
Uruguay,3Zyk5Vd9WNPNVWxvb0EZTk,X SI VOLVEMOS,83.0,0.793,0.78,0.341,0.111,178.046
Uruguay,7HdEUquZzUzPjgSllvlJGl,Quiero Creer,69.0,0.678,0.624,0.279,0.105,90.983
Uruguay,2xVcCDRgG3TrH69TatsUxp,Cupido,58.0,0.913,0.584,0.521,0.307,119.873
Vietnam,0bgJPIvefuRnEU4MNJuJSA,Em Đồng Ý (I Do),55.0,0.602,0.656,0.462,0.0936,96.05
Vietnam,76zJmpyMFX49tGT3u06JaK,Luôn yêu đời,52.0,0.852,0.506,0.692,0.127,124.988
Vietnam,3ukrFH17Zl6iEZ2QJ1Zwiy,Don't Côi,44.0,0.808,0.41,0.816,0.102,110.079
 Polska,6O7znyZyyqRaovT8eLYmCh,Oczko w głowie,54.0,0.746,0.463,0.648,0.285,127.984
 Polska,0xwpK0H2aL5YxREvcNw4Pe,Szampan,53.0,0.684,0.676,0.0159,0.272,129.977
 Polska,6M399qo2yoIDnoOOQMbaZR,Invisible dress - Maro Music x Skytech Remix / Short Edit,48.0,0.702,0.87,0.462,0.133,119.893
 Zimbabwe,2jZ2MrAk8iNZk1dsI0Vr5z,Cold Outside,64.0,0.737,0.663,0.287,0.523,98.014
 Zimbabwe,6jdTkoEaer7XNGSblczoSu,Mood (feat. BNXN),63.0,0.897,0.7,0.0193,0.12,101.944
 Zimbabwe,6RbOyNeajWax51NtpO6WT8,Soweto,49.0,0.749,0.663,0.0379,0.103,104.967
 Zimbabwe,70u9ZcQTuh6Px72BpoQWIj,Turkey Nla (Remix),47.0,0.841,0.668,0.431,0.0396,112.017
 Zimbabwe,3P8donEhOkjkFE6Gv6anCu,God's Will,28.0,0.529,0.703,0.0115,0.112,142.011
 Zimbabwe,1LerM0S4zZQPIOCYgQ4jMA,Crown,25.0,0.67,0.566,0.348,0.116,89.864
 Zimbabwe,7oUq5j7AabakNu3Inrk91a,Dhola,8.0,0.837,0.717,0.114,0.152,84.036
Argentina,0Dl34Kegtc0y0m0oPhQfiI,LA NENA DE ARGENTINA,77.0,0.531,0.58,0.0984,0.101,169.865
Argentina,3sfgK7baHGsEAiZjTOtWrz,Que Te Vaya Bien,66.0,0.675,0.46,0.0879,0.165,172.029
